fasta,seq_id,length,pLDDT,pTM,pdb_path
esm3_IPR003445_mask80,A0AA90SLC7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_454_prompt_len_454_gen_len_454,454,94.51,0.965,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AA90SLC7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_454_prompt_len_454_gen_len_454_plddt_94.5.pdb
esm3_IPR003445_mask80,A0ABV8H044_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_454_prompt_len_454_gen_len_454,454,88.60,0.943,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABV8H044_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_454_prompt_len_454_gen_len_454_plddt_88.6.pdb
esm3_IPR003445_mask80,A0ABW9UJZ5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_454_prompt_len_454_gen_len_454,454,93.04,0.950,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABW9UJZ5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_454_prompt_len_454_gen_len_454_plddt_93.0.pdb
esm3_IPR003445_mask80,A0A511ZKW7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_454_prompt_len_454_gen_len_454,454,93.42,0.960,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A511ZKW7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_454_prompt_len_454_gen_len_454_plddt_93.4.pdb
esm3_IPR003445_mask80,A0A1B9F887_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_454_prompt_len_454_gen_len_454,454,92.70,0.954,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A1B9F887_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_454_prompt_len_454_gen_len_454_plddt_92.7.pdb
esm3_IPR003445_mask80,A0A368XGH4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455,455,93.28,0.958,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A368XGH4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455_plddt_93.3.pdb
esm3_IPR003445_mask80,A0ABS7YH00_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455,455,93.59,0.949,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABS7YH00_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455_plddt_93.6.pdb
esm3_IPR003445_mask80,A0AA46ADS5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455,455,91.44,0.953,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AA46ADS5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455_plddt_91.4.pdb
esm3_IPR003445_mask80,A0A2R6TXJ8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455,455,94.43,0.960,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A2R6TXJ8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455_plddt_94.4.pdb
esm3_IPR003445_mask80,U3BNC6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455,455,93.86,0.956,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/U3BNC6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455_plddt_93.9.pdb
esm3_IPR003445_mask80,A0A449DQM1_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455,455,93.63,0.957,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A449DQM1_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455_plddt_93.6.pdb
esm3_IPR003445_mask80,A0A395LK35_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455,455,91.89,0.938,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A395LK35_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455_plddt_91.9.pdb
esm3_IPR003445_mask80,A0ABT8JY17_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455,455,91.05,0.938,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABT8JY17_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455_plddt_91.1.pdb
esm3_IPR003445_mask80,A0ABU7V8Y4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455,455,93.95,0.950,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABU7V8Y4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455_plddt_93.9.pdb
esm3_IPR003445_mask80,A0A368VJC4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455,455,86.14,0.923,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A368VJC4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455_plddt_86.1.pdb
esm3_IPR003445_mask80,A0A845F9E2_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455,455,91.24,0.956,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A845F9E2_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455_plddt_91.2.pdb
esm3_IPR003445_mask80,A0A480B078_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455,455,89.06,0.948,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A480B078_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_455_prompt_len_455_gen_len_455_plddt_89.1.pdb
esm3_IPR003445_mask80,A0AAW4W0I7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456,456,92.10,0.947,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AAW4W0I7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456_plddt_92.1.pdb
esm3_IPR003445_mask80,A0ABM9WQC0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456,456,93.08,0.941,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABM9WQC0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456_plddt_93.1.pdb
esm3_IPR003445_mask80,A0A7Z0LYC4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456,456,94.90,0.950,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A7Z0LYC4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456_plddt_94.9.pdb
esm3_IPR003445_mask80,A0A543PIX0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456,456,91.90,0.944,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A543PIX0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456_plddt_91.9.pdb
esm3_IPR003445_mask80,A0ABY2XM45_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456,456,94.09,0.953,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABY2XM45_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456_plddt_94.1.pdb
esm3_IPR003445_mask80,A0AAW6Q1K7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456,456,94.03,0.963,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AAW6Q1K7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456_plddt_94.0.pdb
esm3_IPR003445_mask80,A0A1E5L8B9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456,456,90.14,0.949,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A1E5L8B9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_456_prompt_len_456_gen_len_456_plddt_90.1.pdb
esm3_IPR003445_mask80,A0A839XQM1_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_457_prompt_len_457_gen_len_457,457,89.49,0.937,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A839XQM1_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_457_prompt_len_457_gen_len_457_plddt_89.5.pdb
esm3_IPR003445_mask80,A0ABW1V8K8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_457_prompt_len_457_gen_len_457,457,93.08,0.947,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABW1V8K8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_457_prompt_len_457_gen_len_457_plddt_93.1.pdb
esm3_IPR003445_mask80,A0ABT7S9E3_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_457_prompt_len_457_gen_len_457,457,87.05,0.925,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABT7S9E3_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_457_prompt_len_457_gen_len_457_plddt_87.0.pdb
esm3_IPR003445_mask80,A0A399RG56_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_457_prompt_len_457_gen_len_457,457,92.48,0.940,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A399RG56_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_457_prompt_len_457_gen_len_457_plddt_92.5.pdb
esm3_IPR003445_mask80,R6JPL2_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_457_prompt_len_457_gen_len_457,457,93.33,0.953,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/R6JPL2_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_457_prompt_len_457_gen_len_457_plddt_93.3.pdb
esm3_IPR003445_mask80,A0AB34X0A9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458,458,87.86,0.921,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AB34X0A9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458_plddt_87.9.pdb
esm3_IPR003445_mask80,A0A345IGE9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458,458,92.23,0.947,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A345IGE9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458_plddt_92.2.pdb
esm3_IPR003445_mask80,A0A4Y4E618_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458,458,92.56,0.941,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A4Y4E618_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458_plddt_92.6.pdb
esm3_IPR003445_mask80,A0A934MA67_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458,458,91.45,0.945,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A934MA67_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458_plddt_91.4.pdb
esm3_IPR003445_mask80,A0A3Q8WTK2_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458,458,93.09,0.939,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A3Q8WTK2_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458_plddt_93.1.pdb
esm3_IPR003445_mask80,A0A1M5JFE0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458,458,93.58,0.958,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A1M5JFE0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458_plddt_93.6.pdb
esm3_IPR003445_mask80,A0A7Z8JZM5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458,458,91.63,0.938,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A7Z8JZM5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458_plddt_91.6.pdb
esm3_IPR003445_mask80,A0AAE4QYT5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458,458,92.22,0.941,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AAE4QYT5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458_plddt_92.2.pdb
esm3_IPR003445_mask80,A0A542EHL0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458,458,92.51,0.932,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A542EHL0_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458_plddt_92.5.pdb
esm3_IPR003445_mask80,A0A4R6RX62_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458,458,83.30,0.906,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A4R6RX62_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_458_prompt_len_458_gen_len_458_plddt_83.3.pdb
esm3_IPR003445_mask80,A0A0U0IZ86_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459,459,93.01,0.952,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A0U0IZ86_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459_plddt_93.0.pdb
esm3_IPR003445_mask80,A0A9D1FN53_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459,459,92.67,0.951,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A9D1FN53_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459_plddt_92.7.pdb
esm3_IPR003445_mask80,A0ABP7EZ33_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459,459,92.69,0.937,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABP7EZ33_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459_plddt_92.7.pdb
esm3_IPR003445_mask80,A0A0H2UMW5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459,459,93.80,0.955,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A0H2UMW5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459_plddt_93.8.pdb
esm3_IPR003445_mask80,A0A139QLB7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459,459,88.96,0.929,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A139QLB7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459_plddt_89.0.pdb
esm3_IPR003445_mask80,A0A653I3K6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459,459,93.75,0.961,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A653I3K6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459_plddt_93.8.pdb
esm3_IPR003445_mask80,A0AAX0NAZ4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459,459,89.92,0.939,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AAX0NAZ4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459_plddt_89.9.pdb
esm3_IPR003445_mask80,A0ABU5STC7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459,459,89.85,0.944,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABU5STC7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459_plddt_89.8.pdb
esm3_IPR003445_mask80,A0AAQ2W0Y1_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459,459,92.36,0.954,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AAQ2W0Y1_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459_plddt_92.4.pdb
esm3_IPR003445_mask80,A0A3N4A138_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459,459,86.68,0.927,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A3N4A138_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459_plddt_86.7.pdb
esm3_IPR003445_mask80,A0A101I1U6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459,459,92.28,0.948,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A101I1U6_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459_plddt_92.3.pdb
esm3_IPR003445_mask80,A0A1S7FT73_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459,459,93.20,0.953,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A1S7FT73_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_459_prompt_len_459_gen_len_459_plddt_93.2.pdb
esm3_IPR003445_mask80,A0A2A6RE26_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_460_prompt_len_460_gen_len_460,460,90.26,0.935,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A2A6RE26_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_460_prompt_len_460_gen_len_460_plddt_90.3.pdb
esm3_IPR003445_mask80,A0ABS9M441_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_460_prompt_len_460_gen_len_460,460,93.59,0.954,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABS9M441_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_460_prompt_len_460_gen_len_460_plddt_93.6.pdb
esm3_IPR003445_mask80,A0A420XRQ5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_460_prompt_len_460_gen_len_460,460,89.89,0.947,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A420XRQ5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_460_prompt_len_460_gen_len_460_plddt_89.9.pdb
esm3_IPR003445_mask80,A0A0R2CA41_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_460_prompt_len_460_gen_len_460,460,94.32,0.963,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A0R2CA41_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_460_prompt_len_460_gen_len_460_plddt_94.3.pdb
esm3_IPR003445_mask80,A0A1H3BYY5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_460_prompt_len_460_gen_len_460,460,92.65,0.945,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A1H3BYY5_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_460_prompt_len_460_gen_len_460_plddt_92.6.pdb
esm3_IPR003445_mask80,A0A939CHU8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_461_prompt_len_461_gen_len_461,461,94.28,0.958,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A939CHU8_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_461_prompt_len_461_gen_len_461_plddt_94.3.pdb
esm3_IPR003445_mask80,A0AA41WH36_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_461_prompt_len_461_gen_len_461,461,91.49,0.935,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0AA41WH36_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_461_prompt_len_461_gen_len_461_plddt_91.5.pdb
esm3_IPR003445_mask80,A0ABT4JN26_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_461_prompt_len_461_gen_len_461,461,92.68,0.958,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABT4JN26_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_461_prompt_len_461_gen_len_461_plddt_92.7.pdb
esm3_IPR003445_mask80,A0ABD6XG69_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_462_prompt_len_462_gen_len_462,462,91.18,0.948,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABD6XG69_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_462_prompt_len_462_gen_len_462_plddt_91.2.pdb
esm3_IPR003445_mask80,A0A1U9MCJ9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_462_prompt_len_462_gen_len_462,462,93.47,0.970,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A1U9MCJ9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_462_prompt_len_462_gen_len_462_plddt_93.5.pdb
esm3_IPR003445_mask80,A0A1H6S8A7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_462_prompt_len_462_gen_len_462,462,94.13,0.967,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A1H6S8A7_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_462_prompt_len_462_gen_len_462_plddt_94.1.pdb
esm3_IPR003445_mask80,A0A5S4THC9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_463_prompt_len_463_gen_len_463,463,92.10,0.956,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A5S4THC9_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_463_prompt_len_463_gen_len_463_plddt_92.1.pdb
esm3_IPR003445_mask80,A0ABR7G4D4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_463_prompt_len_463_gen_len_463,463,95.07,0.967,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABR7G4D4_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_463_prompt_len_463_gen_len_463_plddt_95.1.pdb
esm3_IPR003445_mask80,A0A415P804_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_463_prompt_len_463_gen_len_463,463,85.79,0.927,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0A415P804_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_463_prompt_len_463_gen_len_463_plddt_85.8.pdb
esm3_IPR003445_mask80,A0ABT8FY53_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_463_prompt_len_463_gen_len_463,463,93.62,0.944,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR003445_mask80/A0ABT8FY53_sample1_ipr_IPR003445_mask_ratio_0.8_orig_len_463_prompt_len_463_gen_len_463_plddt_93.6.pdb
