fasta,seq_id,length,pLDDT,pTM,pdb_path
IPR003445_sample1000,A0ABN5NRJ5_unreviewed_TrkH,472,93.49,0.970,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABN5NRJ5_unreviewed_TrkH_plddt_93.5.pdb
IPR003445_sample1000,A0A7M3T5N9_unreviewed_Trk,472,93.68,0.972,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A7M3T5N9_unreviewed_Trk_plddt_93.7.pdb
IPR003445_sample1000,A0A4Y9F4H0_unreviewed_TrkH,473,91.29,0.926,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A4Y9F4H0_unreviewed_TrkH_plddt_91.3.pdb
IPR003445_sample1000,A0A3P3TWW3_unreviewed_Trk,473,92.43,0.929,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A3P3TWW3_unreviewed_Trk_plddt_92.4.pdb
IPR003445_sample1000,A5CND4_unreviewed_Potassium,474,88.07,0.914,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A5CND4_unreviewed_Potassium_plddt_88.1.pdb
IPR003445_sample1000,A0ABT9BK92_unreviewed_Potassium,475,88.83,0.916,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABT9BK92_unreviewed_Potassium_plddt_88.8.pdb
IPR003445_sample1000,K2R637_unreviewed_TrkH,476,92.65,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/K2R637_unreviewed_TrkH_plddt_92.7.pdb
IPR003445_sample1000,A0AAJ6B4B2_unreviewed_Potassium,476,89.43,0.911,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AAJ6B4B2_unreviewed_Potassium_plddt_89.4.pdb
IPR003445_sample1000,A0ABV9D9P8_unreviewed_TrkH,476,89.98,0.914,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABV9D9P8_unreviewed_TrkH_plddt_90.0.pdb
IPR003445_sample1000,A0ABU8TSP8_unreviewed_TrkH,476,91.87,0.962,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABU8TSP8_unreviewed_TrkH_plddt_91.9.pdb
IPR003445_sample1000,A0A0E3R2P8_unreviewed_Potassium,476,92.77,0.965,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A0E3R2P8_unreviewed_Potassium_plddt_92.8.pdb
IPR003445_sample1000,A0A1G7WZN1_unreviewed_Trk,477,89.27,0.959,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1G7WZN1_unreviewed_Trk_plddt_89.3.pdb
IPR003445_sample1000,A0A1H7FMI4_unreviewed_Trk,477,91.71,0.958,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1H7FMI4_unreviewed_Trk_plddt_91.7.pdb
IPR003445_sample1000,A0ABQ2AF71_unreviewed_Potassium,477,89.93,0.919,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABQ2AF71_unreviewed_Potassium_plddt_89.9.pdb
IPR003445_sample1000,A0A7X2TH82_unreviewed_Potassium,477,92.96,0.955,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A7X2TH82_unreviewed_Potassium_plddt_93.0.pdb
IPR003445_sample1000,A0A1E3A543_unreviewed_Ktr,477,92.00,0.911,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1E3A543_unreviewed_Ktr_plddt_92.0.pdb
IPR003445_sample1000,A0A7J9S5F7_unreviewed_Trk,478,93.64,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A7J9S5F7_unreviewed_Trk_plddt_93.6.pdb
IPR003445_sample1000,A0AAU7GIK2_unreviewed_Potassium,478,88.48,0.913,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AAU7GIK2_unreviewed_Potassium_plddt_88.5.pdb
IPR003445_sample1000,A0A150JCJ3_unreviewed_Potassium,478,93.46,0.965,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A150JCJ3_unreviewed_Potassium_plddt_93.5.pdb
IPR003445_sample1000,A0ABZ0Q8H7_unreviewed_TrkH,478,91.97,0.964,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABZ0Q8H7_unreviewed_TrkH_plddt_92.0.pdb
IPR003445_sample1000,A0A428BD08_unreviewed_Trk,479,92.49,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A428BD08_unreviewed_Trk_plddt_92.5.pdb
IPR003445_sample1000,A0A0B7L1U7_unreviewed_Potassium,479,92.34,0.965,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A0B7L1U7_unreviewed_Potassium_plddt_92.3.pdb
IPR003445_sample1000,A0A374P7D0_unreviewed_TrkH,479,93.10,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A374P7D0_unreviewed_TrkH_plddt_93.1.pdb
IPR003445_sample1000,A0ABV8QH59_unreviewed_TrkH,479,92.22,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABV8QH59_unreviewed_TrkH_plddt_92.2.pdb
IPR003445_sample1000,A0A2T3FT26_unreviewed_Potassium,479,92.56,0.962,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A2T3FT26_unreviewed_Potassium_plddt_92.6.pdb
IPR003445_sample1000,A0A564VUA6_unreviewed_Trk,479,93.24,0.964,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A564VUA6_unreviewed_Trk_plddt_93.2.pdb
IPR003445_sample1000,A0A9D1XJV3_unreviewed_TrkH,479,93.32,0.967,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A9D1XJV3_unreviewed_TrkH_plddt_93.3.pdb
IPR003445_sample1000,A0ABN6TR87_unreviewed_Trk,479,92.39,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABN6TR87_unreviewed_Trk_plddt_92.4.pdb
IPR003445_sample1000,A8RTZ2_unreviewed_TrkH,479,93.09,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A8RTZ2_unreviewed_TrkH_plddt_93.1.pdb
IPR003445_sample1000,A0A1S9ZC44_unreviewed_Trk,479,92.42,0.965,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1S9ZC44_unreviewed_Trk_plddt_92.4.pdb
IPR003445_sample1000,A0A4J1P4W4_unreviewed_Potassium,479,92.22,0.965,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A4J1P4W4_unreviewed_Potassium_plddt_92.2.pdb
IPR003445_sample1000,A0A6I3PFA3_unreviewed_TrkH,479,92.85,0.969,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A6I3PFA3_unreviewed_TrkH_plddt_92.9.pdb
IPR003445_sample1000,A0A9W6C5D4_unreviewed_Potassium,479,93.49,0.968,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A9W6C5D4_unreviewed_Potassium_plddt_93.5.pdb
IPR003445_sample1000,A0A7X0KW78_unreviewed_TrkH,479,89.73,0.913,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A7X0KW78_unreviewed_TrkH_plddt_89.7.pdb
IPR003445_sample1000,A0A081QRE3_unreviewed_Cation,479,92.43,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A081QRE3_unreviewed_Cation_plddt_92.4.pdb
IPR003445_sample1000,A0A0B7L2M3_unreviewed_Potassium,479,92.29,0.965,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A0B7L2M3_unreviewed_Potassium_plddt_92.3.pdb
IPR003445_sample1000,A0A7G5MR21_unreviewed_TrkH,480,92.43,0.962,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A7G5MR21_unreviewed_TrkH_plddt_92.4.pdb
IPR003445_sample1000,A0A4R3LTE6_unreviewed_Trk,480,93.11,0.968,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A4R3LTE6_unreviewed_Trk_plddt_93.1.pdb
IPR003445_sample1000,A0A926NW73_unreviewed_Trk,480,93.88,0.972,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A926NW73_unreviewed_Trk_plddt_93.9.pdb
IPR003445_sample1000,A0A1I6CPC4_unreviewed_Trk,480,92.62,0.961,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1I6CPC4_unreviewed_Trk_plddt_92.6.pdb
IPR003445_sample1000,A0AA50Q5Q1_unreviewed_Trk,480,93.39,0.971,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AA50Q5Q1_unreviewed_Trk_plddt_93.4.pdb
IPR003445_sample1000,A0A220UI62_unreviewed_Trk,480,93.09,0.970,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A220UI62_unreviewed_Trk_plddt_93.1.pdb
IPR003445_sample1000,A0A4R2FCP7_unreviewed_Trk,480,92.66,0.970,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A4R2FCP7_unreviewed_Trk_plddt_92.7.pdb
IPR003445_sample1000,A0ABV0FW42_unreviewed_TrkH,480,92.82,0.970,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABV0FW42_unreviewed_TrkH_plddt_92.8.pdb
IPR003445_sample1000,A0AAE9SMB5_unreviewed_Trk,480,93.08,0.966,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AAE9SMB5_unreviewed_Trk_plddt_93.1.pdb
IPR003445_sample1000,A0A8D4LMS2_unreviewed_Trk,480,93.79,0.971,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A8D4LMS2_unreviewed_Trk_plddt_93.8.pdb
IPR003445_sample1000,A0A371ILG4_unreviewed_TrkH,480,93.46,0.967,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A371ILG4_unreviewed_TrkH_plddt_93.5.pdb
IPR003445_sample1000,A0ABU3GGZ7_unreviewed_Potassium,480,89.93,0.914,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABU3GGZ7_unreviewed_Potassium_plddt_89.9.pdb
IPR003445_sample1000,A0AAE5CDL4_unreviewed_Trk,480,93.02,0.965,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AAE5CDL4_unreviewed_Trk_plddt_93.0.pdb
IPR003445_sample1000,A0ABX7R0I8_unreviewed_TrkH,480,92.92,0.971,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABX7R0I8_unreviewed_TrkH_plddt_92.9.pdb
IPR003445_sample1000,A0ABT5TQS5_unreviewed_TrkH,480,93.02,0.970,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABT5TQS5_unreviewed_TrkH_plddt_93.0.pdb
IPR003445_sample1000,A0AAU7PTJ5_unreviewed_Potassium,480,92.71,0.964,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AAU7PTJ5_unreviewed_Potassium_plddt_92.7.pdb
IPR003445_sample1000,A0A6J6J367_unreviewed_ATPase_taxID_449393,480,91.15,0.926,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A6J6J367_unreviewed_ATPase_taxID_449393_plddt_91.1.pdb
IPR003445_sample1000,A0A6N2ZUE9_unreviewed_Trk,481,92.33,0.965,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A6N2ZUE9_unreviewed_Trk_plddt_92.3.pdb
IPR003445_sample1000,A0A1M7YNR8_unreviewed_Trk,481,94.38,0.973,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1M7YNR8_unreviewed_Trk_plddt_94.4.pdb
IPR003445_sample1000,A0A7J3MXC9_unreviewed_TrkH,481,90.14,0.954,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A7J3MXC9_unreviewed_TrkH_plddt_90.1.pdb
IPR003445_sample1000,A0A1R3EL89_unreviewed_Trk,481,93.96,0.973,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1R3EL89_unreviewed_Trk_plddt_94.0.pdb
IPR003445_sample1000,A0A1E5FS11_unreviewed_Trk,481,94.04,0.973,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1E5FS11_unreviewed_Trk_plddt_94.0.pdb
IPR003445_sample1000,A0ABW9YN92_unreviewed_TrkH,481,94.00,0.973,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABW9YN92_unreviewed_TrkH_plddt_94.0.pdb
IPR003445_sample1000,A0A1L3Q130_unreviewed_Potassium,481,92.96,0.967,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1L3Q130_unreviewed_Potassium_plddt_93.0.pdb
IPR003445_sample1000,A0A7G9FYW3_unreviewed_TrkH,481,93.03,0.969,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A7G9FYW3_unreviewed_TrkH_plddt_93.0.pdb
IPR003445_sample1000,A0A812U8J4_unreviewed_Trk,481,91.92,0.960,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A812U8J4_unreviewed_Trk_plddt_91.9.pdb
IPR003445_sample1000,A0AB39V3G3_unreviewed_Cation,481,90.44,0.958,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0AB39V3G3_unreviewed_Cation_plddt_90.4.pdb
IPR003445_sample1000,A0A3N9TBV4_unreviewed_Trk,481,94.12,0.973,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A3N9TBV4_unreviewed_Trk_plddt_94.1.pdb
IPR003445_sample1000,A0A087IEZ6_unreviewed_Trk,481,94.27,0.973,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A087IEZ6_unreviewed_Trk_plddt_94.3.pdb
IPR003445_sample1000,A0A391P4E3_unreviewed_Potassium,481,93.23,0.968,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A391P4E3_unreviewed_Potassium_plddt_93.2.pdb
IPR003445_sample1000,H8Z123_unreviewed_Trk,481,92.40,0.964,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/H8Z123_unreviewed_Trk_plddt_92.4.pdb
IPR003445_sample1000,A0ABY5GEW0_unreviewed_TrkH,481,94.02,0.973,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABY5GEW0_unreviewed_TrkH_plddt_94.0.pdb
IPR003445_sample1000,A0A0C2KA81_unreviewed_Trk,481,94.17,0.972,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A0C2KA81_unreviewed_Trk_plddt_94.2.pdb
IPR003445_sample1000,A0A4P9C5P4_unreviewed_TrkH,481,93.54,0.973,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A4P9C5P4_unreviewed_TrkH_plddt_93.5.pdb
IPR003445_sample1000,A0A510KU09_unreviewed_Cation,481,92.80,0.965,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A510KU09_unreviewed_Cation_plddt_92.8.pdb
IPR003445_sample1000,A0A5N3S853_unreviewed_Trk,481,94.02,0.973,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A5N3S853_unreviewed_Trk_plddt_94.0.pdb
IPR003445_sample1000,A0A9X5CA90_unreviewed_TrkH,481,92.70,0.967,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A9X5CA90_unreviewed_TrkH_plddt_92.7.pdb
IPR003445_sample1000,A0A9Q2NQC6_unreviewed_Trk,482,94.47,0.975,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A9Q2NQC6_unreviewed_Trk_plddt_94.5.pdb
IPR003445_sample1000,A0A9W6HA36_unreviewed_Potassium,482,89.22,0.916,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A9W6HA36_unreviewed_Potassium_plddt_89.2.pdb
IPR003445_sample1000,A0A1V0B3T3_unreviewed_Trk,482,92.97,0.969,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1V0B3T3_unreviewed_Trk_plddt_93.0.pdb
IPR003445_sample1000,A0ABX3A8S9_unreviewed_Potassium,482,92.07,0.962,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABX3A8S9_unreviewed_Potassium_plddt_92.1.pdb
IPR003445_sample1000,A0A6L9ES90_unreviewed_TrkH,482,93.68,0.967,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A6L9ES90_unreviewed_TrkH_plddt_93.7.pdb
IPR003445_sample1000,A0A847R0M4_unreviewed_Trk,482,81.70,0.899,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A847R0M4_unreviewed_Trk_plddt_81.7.pdb
IPR003445_sample1000,A0A0B5DXP1_unreviewed_Trk,482,94.28,0.974,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A0B5DXP1_unreviewed_Trk_plddt_94.3.pdb
IPR003445_sample1000,A0A1I4FTA8_unreviewed_Trk,482,94.39,0.974,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1I4FTA8_unreviewed_Trk_plddt_94.4.pdb
IPR003445_sample1000,A0A2V3ZYS3_unreviewed_Potassium,482,91.76,0.959,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A2V3ZYS3_unreviewed_Potassium_plddt_91.8.pdb
IPR003445_sample1000,G9WM46_unreviewed_Cation,482,92.85,0.962,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/G9WM46_unreviewed_Cation_plddt_92.8.pdb
IPR003445_sample1000,A0A0A0EAU0_unreviewed_Trk,482,94.44,0.975,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A0A0EAU0_unreviewed_Trk_plddt_94.4.pdb
IPR003445_sample1000,A0A4R3MKH6_unreviewed_Trk,482,92.98,0.969,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A4R3MKH6_unreviewed_Trk_plddt_93.0.pdb
IPR003445_sample1000,A0ABS6MD65_unreviewed_TrkH,482,90.42,0.953,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABS6MD65_unreviewed_TrkH_plddt_90.4.pdb
IPR003445_sample1000,A0ABT3TD87_unreviewed_Potassium,482,92.66,0.964,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABT3TD87_unreviewed_Potassium_plddt_92.7.pdb
IPR003445_sample1000,A0A1U7D7H4_unreviewed_Trk,482,94.52,0.976,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1U7D7H4_unreviewed_Trk_plddt_94.5.pdb
IPR003445_sample1000,A0ABU3DFW6_unreviewed_TrkH,482,94.74,0.975,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABU3DFW6_unreviewed_TrkH_plddt_94.7.pdb
IPR003445_sample1000,A0ABT3J2H4_unreviewed_TrkH,482,94.59,0.973,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABT3J2H4_unreviewed_TrkH_plddt_94.6.pdb
IPR003445_sample1000,A0A1H0BCN7_unreviewed_Trk,482,93.33,0.972,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0A1H0BCN7_unreviewed_Trk_plddt_93.3.pdb
IPR003445_sample1000,A0ABS3BNN5_unreviewed_TrkH,482,92.59,0.963,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABS3BNN5_unreviewed_TrkH_plddt_92.6.pdb
IPR003445_sample1000,R0HEH9_unreviewed_Sodium,482,85.49,0.916,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/R0HEH9_unreviewed_Sodium_plddt_85.5.pdb
IPR003445_sample1000,A0ABW7I871_unreviewed_TrkH,482,94.10,0.975,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR003445_sample1000/A0ABW7I871_unreviewed_TrkH_plddt_94.1.pdb
